age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y 
33,blue-collar,single,secondary,no,0,no,no,telephone,25,511,1,-1,0,unknown,no
31,technician,single,secondary,no,18,no,no,cellular,2,109,1,-1,0,unknown,no
45,admin.,divorced,secondary,no,660,yes,no,unknown,15,71,2,-1,0,unknown,no
45,housemaid,married,secondary,no,16358,no,no,telephone,19,161,1,-1,0,unknown,no
38,management,married,tertiary,no,1,no,no,cellular,10,342,2,-1,0,unknown,no
30,services,single,secondary,no,1649,yes,no,unknown,23,206,1,-1,0,unknown,no
38,services,married,secondary,no,7708,yes,no,cellular,14,218,4,331,3,other,no
60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,1015,1,-1,0,unknown,yes
32,entrepreneur,married,tertiary,no,28,no,no,cellular,5,287,1,-1,0,unknown,no
32,management,single,tertiary,no,586,yes,no,cellular,19,158,4,-1,0,unknown,no
25,blue-collar,single,secondary,no,491,yes,no,unknown,21,393,1,-1,0,unknown,no
26,management,single,tertiary,no,47,yes,no,cellular,18,63,1,-1,0,unknown,no
40,services,single,secondary,no,856,yes,no,telephone,17,70,1,-1,0,unknown,no
35,technician,single,tertiary,no,755,no,no,cellular,14,125,2,-1,0,unknown,no
37,management,married,tertiary,no,59,yes,yes,telephone,2,319,1,213,1,failure,no
42,self-employed,married,secondary,no,68,no,no,cellular,14,314,2,-1,0,unknown,no
48,technician,married,secondary,no,0,yes,no,cellular,21,112,1,-1,0,unknown,no
38,admin.,married,secondary,no,755,yes,no,cellular,25,531,1,97,1,success,no
30,services,single,secondary,no,432,yes,no,unknown,20,340,3,-1,0,unknown,no
27,technician,divorced,secondary,no,1977,yes,no,cellular,22,449,1,-1,0,unknown,yes
35,admin.,married,secondary,no,514,yes,no,cellular,25,56,1,185,1,other,no
27,entrepreneur,single,tertiary,no,512,yes,yes,unknown,3,220,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,762,yes,no,unknown,6,319,4,-1,0,unknown,no
40,admin.,married,secondary,no,538,no,no,unknown,16,167,2,-1,0,unknown,no
41,blue-collar,single,primary,no,1618,yes,no,unknown,14,1553,1,-1,0,unknown,yes
48,services,married,secondary,no,515,yes,no,telephone,20,7,5,-1,0,unknown,no
57,self-employed,married,tertiary,no,350,no,no,cellular,26,132,6,112,3,failure,no
33,management,single,secondary,no,8004,no,no,cellular,19,414,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,487,1,-1,0,unknown,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,15,322,1,90,1,success,yes
59,technician,married,secondary,no,116,no,no,cellular,11,268,1,183,7,success,yes
37,technician,married,secondary,no,5115,yes,no,unknown,30,45,4,-1,0,unknown,no
38,blue-collar,married,primary,no,406,yes,no,cellular,25,460,5,-1,0,unknown,no
57,retired,married,secondary,no,1408,no,no,unknown,21,202,6,-1,0,unknown,no
36,blue-collar,married,primary,no,0,yes,no,cellular,8,108,2,367,2,failure,no
34,blue-collar,married,secondary,no,291,yes,no,cellular,15,646,4,-1,0,unknown,no
36,services,married,secondary,no,238,no,no,cellular,30,424,1,-1,0,unknown,no
45,admin.,divorced,tertiary,no,1506,no,no,cellular,28,365,4,-1,0,unknown,yes
26,management,single,tertiary,no,14004,yes,no,cellular,23,167,1,-1,0,unknown,no
56,technician,divorced,secondary,no,5,no,no,cellular,19,98,1,-1,0,unknown,no
38,blue-collar,married,primary,no,630,yes,no,unknown,23,201,3,-1,0,unknown,no
29,admin.,married,secondary,no,-193,no,no,cellular,18,126,2,-1,0,unknown,no
47,admin.,married,secondary,no,1383,yes,no,unknown,6,460,8,-1,0,unknown,no
30,self-employed,single,unknown,no,-142,yes,no,cellular,18,144,1,-1,0,unknown,no
35,services,married,secondary,no,17,yes,no,cellular,4,110,4,-1,0,unknown,no
33,admin.,single,tertiary,no,475,yes,no,cellular,7,1046,1,-1,0,unknown,yes
34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,346,1,-1,0,unknown,no
34,management,single,tertiary,no,621,yes,no,cellular,17,97,1,-1,0,unknown,no
34,admin.,married,secondary,no,642,yes,no,cellular,17,351,1,-1,0,unknown,no
39,technician,single,secondary,no,1022,yes,no,unknown,20,1410,2,-1,0,unknown,yes
49,management,married,tertiary,no,5887,no,no,cellular,4,439,3,185,5,success,yes
34,admin.,married,secondary,no,124,yes,no,telephone,14,604,4,366,2,other,yes
50,blue-collar,married,secondary,no,2013,no,yes,cellular,22,226,1,-1,0,unknown,no
37,blue-collar,single,primary,no,1388,yes,no,telephone,12,66,2,356,1,other,no
31,blue-collar,single,secondary,no,397,yes,no,telephone,13,134,1,350,7,failure,no
58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,111,1,188,2,failure,no
49,retired,divorced,secondary,no,224,no,yes,cellular,31,79,4,-1,0,unknown,no
27,management,single,primary,yes,13,no,no,cellular,30,475,3,-1,0,unknown,yes
49,management,divorced,tertiary,no,557,yes,no,cellular,29,145,1,223,5,failure,no
35,technician,divorced,tertiary,no,825,yes,no,cellular,17,273,2,-1,0,unknown,no
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,485,2,-1,0,unknown,yes
51,blue-collar,divorced,secondary,no,113,no,no,cellular,15,71,3,-1,0,unknown,no
43,technician,married,secondary,no,1937,yes,no,unknown,5,181,1,-1,0,unknown,no
38,management,married,unknown,no,3053,no,no,unknown,19,178,1,-1,0,unknown,no
35,technician,married,secondary,no,-499,yes,no,cellular,28,488,4,-1,0,unknown,no
34,blue-collar,divorced,primary,no,172,yes,no,cellular,17,306,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,608,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,580,no,no,cellular,10,633,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-98,yes,yes,cellular,12,112,2,330,3,other,no
32,technician,married,secondary,no,342,yes,no,cellular,29,146,3,-1,0,unknown,no
22,technician,single,secondary,no,0,yes,no,unknown,27,394,1,-1,0,unknown,no
52,admin.,divorced,secondary,no,3029,yes,yes,cellular,12,65,2,285,2,failure,no
52,technician,married,tertiary,no,0,no,no,cellular,9,145,3,94,4,success,no
33,management,single,tertiary,no,259,no,no,cellular,8,195,6,-1,0,unknown,no
51,blue-collar,married,secondary,no,528,yes,no,cellular,17,324,3,-1,0,unknown,no
32,management,married,tertiary,no,6138,no,no,cellular,3,251,3,36,11,success,no
34,blue-collar,married,secondary,no,250,yes,no,unknown,29,193,6,-1,0,unknown,no
42,management,married,tertiary,no,520,no,no,cellular,4,158,1,-1,0,unknown,no
50,management,married,tertiary,no,1463,no,yes,cellular,16,459,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,2441,yes,no,unknown,30,143,1,-1,0,unknown,no
36,self-employed,single,primary,no,235,yes,no,unknown,29,141,9,-1,0,unknown,no
31,management,married,tertiary,no,1260,no,yes,unknown,21,93,1,-1,0,unknown,no
27,services,married,secondary,no,0,yes,no,cellular,22,1608,13,-1,0,unknown,yes
30,management,single,tertiary,no,872,yes,no,cellular,15,61,1,298,2,failure,no
34,admin.,married,secondary,no,-33,yes,yes,cellular,10,961,1,-1,0,unknown,yes
38,management,married,tertiary,no,1308,yes,no,cellular,2,626,1,-1,0,unknown,yes
38,blue-collar,married,secondary,no,13849,yes,no,cellular,9,286,4,321,5,failure,no
43,technician,single,secondary,no,54,yes,no,cellular,30,62,2,-1,0,unknown,no
41,management,married,tertiary,no,144,no,no,cellular,27,123,3,-1,0,unknown,no
32,management,married,tertiary,no,3107,yes,yes,cellular,25,310,1,-1,0,unknown,no
35,management,divorced,tertiary,no,434,yes,no,cellular,13,1314,2,-1,0,unknown,yes
44,technician,married,secondary,no,533,yes,no,cellular,8,153,4,171,3,failure,no
30,technician,married,secondary,no,152,yes,yes,unknown,5,213,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,427,no,no,unknown,20,11,1,-1,0,unknown,no
55,blue-collar,married,primary,no,284,no,yes,telephone,14,252,4,-1,0,unknown,no
26,services,single,secondary,no,1445,no,no,telephone,23,171,1,-1,0,unknown,yes
30,management,single,tertiary,no,147,no,no,cellular,1,153,1,-1,0,unknown,no
41,admin.,married,secondary,no,1021,no,no,cellular,2,224,1,-1,0,unknown,no
46,services,married,secondary,no,417,no,no,cellular,20,81,2,-1,0,unknown,no
26,student,single,tertiary,no,5169,yes,no,cellular,25,397,1,35,2,failure,yes
36,blue-collar,married,primary,no,448,yes,no,unknown,5,286,1,-1,0,unknown,no
52,management,married,primary,no,3343,no,no,cellular,13,227,1,-1,0,unknown,no
52,admin.,married,secondary,no,347,no,no,cellular,11,217,2,-1,0,unknown,no
29,management,single,tertiary,no,983,yes,no,cellular,11,963,2,-1,0,unknown,yes
31,blue-collar,married,secondary,no,-112,yes,no,cellular,12,584,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,783,yes,yes,cellular,14,135,3,363,2,failure,no
49,technician,married,tertiary,no,2568,yes,no,cellular,10,192,1,-1,0,unknown,no
31,management,married,tertiary,no,1331,no,no,cellular,3,182,2,90,1,success,yes
59,management,single,tertiary,no,266,yes,no,unknown,30,147,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,387,yes,no,unknown,7,122,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,-83,yes,no,cellular,18,179,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,528,yes,no,cellular,17,61,1,331,1,failure,no
38,management,single,tertiary,no,83,no,yes,telephone,15,32,7,-1,0,unknown,no
33,management,single,primary,no,4897,yes,no,unknown,20,151,1,-1,0,unknown,no
25,management,single,tertiary,no,1,yes,no,cellular,13,9,5,-1,0,unknown,no
47,unemployed,married,tertiary,no,1725,yes,yes,cellular,30,183,2,-1,0,unknown,no
36,self-employed,single,tertiary,no,134,no,yes,unknown,1,36,1,-1,0,unknown,no
32,management,married,tertiary,no,937,no,no,cellular,28,90,1,94,2,failure,no
24,blue-collar,married,secondary,no,1073,yes,no,unknown,3,569,2,-1,0,unknown,no
38,unemployed,married,secondary,no,5177,no,no,cellular,8,102,2,-1,0,unknown,no
61,retired,married,primary,no,103,no,no,cellular,7,292,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,-29,yes,no,unknown,8,196,1,-1,0,unknown,no
50,housemaid,married,tertiary,no,6181,no,no,unknown,17,1162,2,-1,0,unknown,no
55,technician,single,secondary,no,2043,yes,no,cellular,18,655,1,-1,0,unknown,no
32,technician,married,secondary,no,557,yes,no,cellular,6,91,2,-1,0,unknown,no
43,entrepreneur,married,unknown,no,0,yes,no,cellular,24,380,1,-1,0,unknown,no
55,management,married,tertiary,no,7803,no,no,cellular,15,441,1,-1,0,unknown,yes
38,technician,married,secondary,no,1442,yes,yes,unknown,14,483,3,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,345,no,no,cellular,14,183,6,-1,0,unknown,no
31,services,single,secondary,no,481,yes,no,unknown,21,114,2,-1,0,unknown,no
36,management,married,tertiary,no,618,no,no,cellular,3,280,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,419,no,no,cellular,3,72,2,-1,0,unknown,no
38,technician,married,secondary,no,4539,no,no,cellular,16,387,1,-1,0,unknown,yes
47,admin.,married,secondary,no,3070,no,no,cellular,7,663,4,-1,0,unknown,yes
42,admin.,divorced,secondary,no,-551,yes,yes,unknown,26,147,6,-1,0,unknown,no
34,blue-collar,married,secondary,no,205,yes,yes,cellular,7,309,1,-1,0,unknown,no
29,technician,single,secondary,no,316,yes,yes,unknown,27,211,1,-1,0,unknown,no
35,technician,single,secondary,no,1227,no,no,cellular,18,593,4,90,6,other,yes
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,199,7,167,1,failure,no
49,unknown,married,secondary,no,4846,no,no,unknown,20,638,9,-1,0,unknown,no
49,services,divorced,secondary,no,1162,no,no,cellular,5,159,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,249,yes,no,cellular,29,235,3,262,5,failure,no
55,management,married,tertiary,no,3848,yes,no,cellular,8,222,2,-1,0,unknown,yes
36,blue-collar,divorced,secondary,no,1305,yes,no,cellular,16,345,10,-1,0,unknown,no
49,admin.,married,secondary,no,0,no,no,cellular,1,1460,1,-1,0,unknown,yes
33,management,married,tertiary,no,310,no,no,cellular,29,179,2,-1,0,unknown,no
67,retired,married,unknown,no,2540,no,no,telephone,14,278,5,116,4,other,yes
31,management,single,tertiary,no,635,yes,no,unknown,15,293,2,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,1636,no,no,cellular,31,8,25,-1,0,unknown,no
47,management,divorced,secondary,no,3346,yes,yes,unknown,13,284,2,-1,0,unknown,no
38,technician,single,tertiary,no,744,yes,no,cellular,14,283,1,288,12,other,no
33,technician,married,secondary,no,152,yes,no,cellular,7,136,1,-1,0,unknown,no
58,management,married,primary,no,1052,yes,no,cellular,7,147,1,359,4,failure,no
57,retired,married,secondary,no,2714,no,no,cellular,12,106,2,-1,0,unknown,no
55,admin.,married,secondary,no,1662,no,no,cellular,4,94,2,-1,0,unknown,yes
34,admin.,married,secondary,no,510,no,no,cellular,27,33,7,-1,0,unknown,no
53,technician,married,secondary,no,112,no,no,telephone,4,104,4,-1,0,unknown,no
36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,247,1,97,8,failure,yes
46,self-employed,married,tertiary,no,226,no,no,cellular,19,561,3,-1,0,unknown,no
54,technician,single,secondary,no,224,no,no,cellular,5,134,2,-1,0,unknown,no
40,technician,married,secondary,no,1819,no,no,cellular,16,169,1,103,2,failure,no
31,housemaid,single,secondary,no,13099,no,no,cellular,29,6,9,-1,0,unknown,no
47,admin.,married,secondary,no,407,yes,no,unknown,5,67,12,-1,0,unknown,no
29,technician,single,secondary,no,674,no,no,cellular,30,483,1,13,5,success,yes
29,technician,single,secondary,no,544,yes,no,unknown,13,360,1,-1,0,unknown,no
33,services,married,secondary,no,244,yes,no,cellular,18,231,2,-1,0,unknown,no
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,1018,3,-1,0,unknown,yes
39,technician,married,tertiary,no,3911,yes,no,cellular,18,247,2,-1,0,unknown,no
35,technician,married,secondary,no,2,no,no,telephone,28,653,3,-1,0,unknown,no
23,student,single,tertiary,no,341,no,no,cellular,16,89,2,-1,0,unknown,no
39,technician,divorced,secondary,no,1222,yes,no,unknown,23,451,4,-1,0,unknown,no
45,technician,married,secondary,no,1081,yes,no,cellular,17,127,3,-1,0,unknown,no
33,management,single,tertiary,no,1962,no,no,cellular,13,363,1,181,1,failure,yes
67,retired,single,primary,no,491,no,no,telephone,6,110,1,-1,0,unknown,no
35,management,married,tertiary,no,648,no,no,cellular,30,674,2,-1,0,unknown,no
40,admin.,single,secondary,no,1200,yes,no,cellular,21,163,2,156,8,failure,no
52,self-employed,married,secondary,no,6353,yes,yes,unknown,19,361,2,-1,0,unknown,no
33,management,single,tertiary,no,201,yes,no,unknown,20,280,1,-1,0,unknown,no
39,services,married,secondary,no,87,no,no,cellular,8,114,1,-1,0,unknown,no
33,technician,married,secondary,no,575,no,yes,cellular,4,254,2,-1,0,unknown,no
28,admin.,single,secondary,no,707,yes,no,cellular,25,226,1,-1,0,unknown,yes
52,admin.,married,secondary,no,225,yes,no,unknown,15,167,1,-1,0,unknown,no
36,admin.,single,secondary,no,449,yes,no,unknown,20,136,3,-1,0,unknown,no
29,management,single,tertiary,no,91,no,no,cellular,30,99,1,274,4,other,no
55,management,married,tertiary,no,563,yes,no,cellular,19,164,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,536,yes,no,unknown,15,164,2,-1,0,unknown,no
28,admin.,single,unknown,no,24,yes,no,cellular,18,415,2,-1,0,unknown,yes
46,unemployed,married,secondary,no,46,no,no,telephone,29,74,2,-1,0,unknown,no
35,management,divorced,tertiary,no,1723,yes,no,cellular,25,862,1,-1,0,unknown,yes
38,student,single,tertiary,no,3316,no,no,unknown,17,1345,3,-1,0,unknown,yes
31,management,single,tertiary,no,-1206,yes,no,unknown,23,390,1,-1,0,unknown,no
34,services,married,secondary,no,-333,yes,no,cellular,11,218,4,285,5,failure,no
36,management,married,tertiary,no,2957,yes,yes,cellular,30,193,2,265,3,success,no
52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,753,2,-1,0,unknown,yes
31,blue-collar,single,secondary,no,2093,no,no,cellular,7,103,1,-1,0,unknown,no
36,management,divorced,tertiary,no,81,no,yes,cellular,22,560,1,-1,0,unknown,yes
31,technician,married,tertiary,no,1410,yes,no,unknown,21,42,1,-1,0,unknown,no
37,management,married,tertiary,no,292,no,no,cellular,21,133,2,-1,0,unknown,no
31,management,single,tertiary,no,924,no,no,cellular,7,231,1,94,3,success,yes
37,entrepreneur,married,tertiary,no,404,yes,no,cellular,28,55,10,-1,0,unknown,no
46,technician,married,secondary,no,1,no,yes,cellular,20,200,1,-1,0,unknown,no
44,technician,married,tertiary,no,1146,no,no,cellular,4,178,2,-1,0,unknown,no
29,management,single,tertiary,no,722,yes,no,telephone,18,81,4,-1,0,unknown,no
29,blue-collar,married,primary,no,715,yes,no,unknown,27,170,1,-1,0,unknown,no
39,admin.,married,secondary,no,1985,yes,no,unknown,21,155,4,-1,0,unknown,no
47,management,divorced,tertiary,no,84,yes,no,unknown,9,229,5,-1,0,unknown,no
39,self-employed,married,secondary,no,266,no,no,cellular,11,102,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,953,yes,no,unknown,2,747,2,-1,0,unknown,yes
38,management,married,secondary,no,0,yes,no,unknown,27,233,2,-1,0,unknown,no
53,technician,married,secondary,no,910,no,no,cellular,17,156,1,-1,0,unknown,no
35,technician,single,tertiary,no,2658,yes,no,cellular,19,768,2,141,3,failure,yes
30,technician,married,secondary,no,1660,yes,no,cellular,30,236,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,173,7,-1,0,unknown,no
53,management,married,tertiary,no,3634,no,no,cellular,7,211,4,88,8,success,yes
51,blue-collar,married,secondary,no,8180,yes,no,cellular,20,86,1,-1,0,unknown,no
40,blue-collar,single,primary,no,2226,yes,no,telephone,14,7,7,-1,0,unknown,no
60,management,married,tertiary,no,6657,yes,no,cellular,29,333,19,-1,0,unknown,no
40,blue-collar,married,primary,no,2635,yes,no,unknown,2,20,21,-1,0,unknown,no
60,retired,married,primary,no,60,yes,no,unknown,5,219,1,-1,0,unknown,no
54,services,married,primary,no,198,yes,no,cellular,31,69,3,-1,0,unknown,no
36,technician,married,tertiary,no,202,no,no,cellular,1,237,1,122,2,failure,no
29,technician,single,secondary,no,1165,no,no,cellular,3,244,2,184,1,success,yes
26,student,single,secondary,no,3090,no,no,cellular,26,379,1,339,1,failure,no
58,entrepreneur,married,unknown,no,2445,no,no,unknown,19,1403,3,-1,0,unknown,no
20,blue-collar,single,secondary,no,423,yes,no,cellular,16,498,1,-1,0,unknown,yes
56,housemaid,divorced,primary,no,864,no,no,telephone,17,46,6,-1,0,unknown,no
32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,266,2,-1,0,unknown,no
45,blue-collar,married,primary,no,194,yes,yes,unknown,3,81,2,-1,0,unknown,no
58,blue-collar,married,primary,no,3108,no,yes,cellular,21,53,1,-1,0,unknown,no
27,technician,single,secondary,no,78,yes,yes,cellular,18,5,2,-1,0,unknown,no
32,services,married,secondary,no,243,yes,yes,unknown,6,144,1,-1,0,unknown,no
